"","UNITID","OPEID","OPEID6","INSTNM","CITY","STABBR","INSTURL","NPCURL","HCM2","PREDDEG","HIGHDEG","CONTROL","LOCALE","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","RELAFFIL","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","SAT_AVG_ALL","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","CURROPER","NPT4_PUB","NPT4_PRIV","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT44_PRIV","NPT45_PRIV","PCTPELL","RET_FT4","RET_FTL4","RET_PT4","RET_PTL4","PCTFLOAN","UG25ABV","MD_EARN_WNE_P10","GT_25K_P6","GRAD_DEBT_MDN_SUPP","GRAD_DEBT_MDN10YR_SUPP","RPY_3YR_RT_SUPP","C150_L4_POOLED_SUPP","C150_4_POOLED_SUPP","lat","lng"
"30",110671,131600,1316,"University of California-Riverside","Riverside","CA","WWW.UCR.EDU","vcsaweb.ucr.edu/FinAidManualCalculator/",0,3,4,1,"11","0","0","0","0","1","1","0","0","0","NULL","490","600","490","610","510","630","545","550","570","23","28","22","29","23","28","NULL","NULL","26","26","26","NULL","1119","1119","0","0.0118","0","0.0161","0","0","0.0174","0","0","0.0815","0","0.0233","0","0","0.0486","0.0155","0","0.1537","0.0249","0","0.0061","0","0.0135","0","0.0179","0","0.0868","0","0.014","0.22","0","0","0","0","0.0519","0","0.1637","0.0334","0","18597","0.1321","0.0418","0.3627","0.3665","0.0015","0.0039","0.0404","0.0405","0.0104","0.0176",1,"11779","NULL","7809","8263","10885","17640","26489","NULL","NULL","NULL","NULL","NULL","0.568","0.9101","NULL","0.75","NULL","0.5378","0.0497","47300","0.638","19109","197.582390244007","0.6520249221","NULL","0.7118",33.99504,-117.373184
"31",110680,131700,1317,"University of California-San Diego","La Jolla","CA","www.ucsd.edu","students.ucsd.edu/finances/financial-aid/forms/calculator.html",0,3,4,1,"11","0","0","0","0","0","0","0","0","0","NULL","580","680","640","770","600","710","630","705","655","28","33","28","34","28","34","NULL","NULL","31","31","31","NULL","1344","1344","0","0.0102","0","0.0046","0.0479","0","0.0543","0","0.0021","0.1568","0","0.008","0.0184","0","0.0127","0","0","0.1877","0.03","0","0.067","0","0.0038","0","0.0505","0","0.0764","0","0","0.1779","0","0","0","0","0.028","0.0048","0.0489","0.01","0","26584","0.2144","0.0123","0.1558","0.3749","0.0012","0.0032","0.0474","0.1733","0.0175","0.0249",1,"13913","NULL","8424","9822","13329","20691","27790","NULL","NULL","NULL","NULL","NULL","0.3844","0.9469","NULL","0.5556","NULL","0.3909","0.0566","58600","0.729","18500","191.285479068194","0.8166824388","NULL","0.8669",33.857515,-117.876447
"32",110705,132000,1320,"University of California-Santa Barbara","Santa Barbara","CA","www.ucsb.edu","www.finaid.ucsb.edu/Prospective/AidEstimator.aspx",0,3,4,1,"22","0","0","0","0","0","1","0","0","0","NULL","530","660","560","700","510","630","595","630","570","26","31","26","33","26","32","NULL","NULL","29","30","29","NULL","1248","1248","0","0.0488","0","0.0164","0.0609","0","0.0257","0","0","0.0458","0","0.0328","0","0.0006","0.0373","0.0004","0","0.1051","0.0341","0","0.0603","0","0.0215","0","0.0423","0","0.1254","0","0","0.2504","0","0","0","0","0.0546","0","0.0125","0.025","0","20606","0.3454","0.0219","0.257","0.192","0.0013","0.0013","0.084","0.0706","0.0266","0.0177",1,"14767","NULL","9546","10892","14451","21503","30720","NULL","NULL","NULL","NULL","NULL","0.3806","0.9291","NULL","0.7692","NULL","0.4025","0.0225","52500","0.698","16451","170.099319791938","0.7289015405","NULL","0.8113",34.421897,-119.707135
"33",110714,132100,1321,"University of California-Santa Cruz","Santa Cruz","CA","www.ucsc.edu/","www2.ucsc.edu/finaidcalc/",0,3,4,1,"13","0","0","0","0","0","1","0","0","0","NULL","510","630","540","670","510","630","570","605","570","25","30","24","31","24","29","NULL","NULL","28","28","27","NULL","1201","1201","0.0031","0.0557","0","0.0282","0","0","0.0701","0","0","0.0341","0","0.0708","0","0.0208","0","0","0","0.1771","0.0139","0","0.0239","0","0.0154","0","0.0349","0","0.1122","0","0.0039","0.143","0","0","0","0","0.0855","0","0.0665","0.0411","0","16231","0.3301","0.0195","0.3116","0.2106","0.001","0.0023","0.0732","0.0355","0.0161","0.0251",1,"17222","NULL","11454","12602","16134","24124","31788","NULL","NULL","NULL","NULL","NULL","0.4534","0.8753","NULL","0.4375","NULL","0.5256","0.0449","43700","0.607","19959.5","206.376352403331","0.7396171903","NULL","0.778",37.052748,-122.111126
"34",111948,116400,1164,"Chapman University","Orange","CA","www.chapman.edu","www.chapman.edu/students/tuition-and-aid/financial-aid/net-cost-calculator/index.aspx",0,3,4,2,"12","0","0","0","0","0","0","0","0","0","61","550","640","550","650","560","660","595","600","610","25","30","25","32","24","29","8","9","28","29","27","9","1217","1217","0","0.0057","0","0","0.1511","0","0.0108","0","0.0395","0","0","0.0051","0","0.0006","0.0274","0","0","0.0395","0.0128","0","0.0115","0.0102","0.0057","0","0.0057","0","0.0772","0","0.0032","0.0504","0","0","0","0","0.2321","0.0427","0.2532","0.0153","0","6281","0.584","0.014","0.1436","0.1035","0.0027","0.004","0.0627","0.0412","0.0443","0.0358",1,"NULL","36367","NULL","NULL","NULL","NULL","NULL","25781","26119","29974","32736","43546","0.198","0.9041","NULL","1","NULL","0.6429","0.0305","51900","0.726","20938","216.493803282695","0.6511555278","NULL","0.77",33.787795,-117.853112
"35",112075,2070500,20705,"Concordia University-Irvine","Irvine","CA","www.cui.edu","www.cui.edu/studentlife/financial-aid/undergraduate/index.aspx?id=21911",0,3,4,2,"12","0","0","0","0","0","0","0","0","0","68","440","560","460","570","440","545","500","515","493","20","25","19","26","19","26","NULL","NULL","23","23","23","NULL","1029","1029","0","0","0","0","0.0735","0","0","0","0","0","0","0","0","0","0.0231","0.0987","0","0.0441","0.0126","0","0.0315","0.0924","0","0.021","0.0063","0","0.0966","0","0","0.0084","0","0","0","0","0.0378","0.2143","0.187","0.0525","0","1863","0.4498","0.0403","0.2088","0.0655","0.0032","0.0027","0.0456","0.0419","0.1422","0.0778",1,"NULL","25548","NULL","NULL","NULL","NULL","NULL","21798","22214","23084","27081","30789","0.2805","0.7244","NULL","NULL","NULL","0.6324","0.1521","44300","0.638","22678","234.48497807073","0.7008343266","NULL","0.5815",33.757245,-117.750414
"36",112084,1203100,12031,"San Diego Christian College","Santee","CA","www.sdcc.edu","sdccsnapshoppingsheetprod.regenteducation.net/",0,3,3,2,"21","0","0","0","0","0","0","0","0","0","88","403","528","410","510","420","510","466","460","465","17","23","15","23","16","22","7","8","20","19","19","8","933","933","0","0","0","0","0.0412","0","0","0","0.0567","0","0","0","0.0928","0","0.0103","0.1907","0","0.0206","0","0","0.0979","0.0722","0","0.1495","0","0","0.067","0","0","0","0","0","0","0.0361","0.0258","0","0.1392","0","0","905","0.4641","0.1171","0.2122","0.0254","0.0066","0.0122","0.0597","0.011","0.0917","0.1901",1,"NULL","26521","NULL","NULL","NULL","NULL","NULL","24011","25126","24673","24573","30494","0.5436","0.6019","NULL","1","NULL","0.8957","0.3641","34900","0.505","23106","238.910393478362","0.4666666667","NULL","0.3644",32.843956,-116.994511
"37",112260,117000,1170,"Claremont McKenna College","Claremont","CA","www.cmc.edu","https://npc.collegeboard.org/student/app/claremontmckenna",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","NULL","670","750","670","780","690","760","710","725","725","29","33","30","34","29","34","NULL","NULL","31","32","32","NULL","1408","1408","0","0.047","0","0.0125","0.0094","0","0.0188","0","0","0.0063","0.0094","0.0157","0","0","0.0188","0","0","0.0878","0.0188","0","0.1442","0","0.0345","0","0.0188","0","0.0784","0","0","0.3793","0","0","0","0","0.0031","0","0.0815","0.0157","0","1325","0.4226","0.043","0.1358","0.1026","0.0008","0.0015","0.0657","0.1668","0.0611","0.0008",1,"NULL","24298","NULL","NULL","NULL","NULL","NULL","8634","7701","16705","27850","36704","0.1153","0.9511","NULL","NULL","NULL","0.1514","0.0053","75000","0.8","14967.5","154.760292321794","PrivacySuppressed","NULL","0.9119",34.09668,-117.71978
"38",113698,119600,1196,"Dominican University of California","San Rafael","CA","www.dominican.edu","www.dominican.edu/admissions/aid/net-price-calculator-npc",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","NULL","480","560","470","580","470","550","520","525","510","21","25","20","26","19","26","7","8","23","23","23","8","1054","1054","0","0","0","0.0026","0.0548","0","0","0","0.0287","0","0","0","0","0","0.0131","0.0496","0","0.1123","0","0","0.0157","0","0","0","0.0131","0","0.0836","0","0","0.0313","0","0","0","0","0.0444","0.3681","0.1723","0.0104","0","1358","0.3652","0.0523","0.1973","0.2216","0.0066","0.0133","0.0611","0.0191","0.0633","0.1362",1,"NULL","33496","NULL","NULL","NULL","NULL","NULL","27850","27189","31005","33193","38420","0.2909","0.8276","NULL","NULL","NULL","0.6909","0.1974","51900","0.723","27000","279.173401883311","0.7102040816","NULL","0.6313",37.970948,-122.504286
"39",114813,125300,1253,"Fresno Pacific University","Fresno","CA","www.fresno.edu","https://tcc.noellevitz.com/(S(2udqcz4v5juwacioemspbydx))/Fresno%20Pacific%20University/Freshman%20Students",0,3,4,2,"11","0","0","0","0","0","1","0","0","0","43","440","530","440","547","440","525","485","494","483","19","24","18","23","18","24","NULL","NULL","22","21","21","NULL","988","988","0","0.0048","0","0","0.0208","0","0","0","0.0464","0","0","0.0048","0.1072","0.0048","0.0144","0.1888","0","0.0192","0.0144","0","0.0048","0.0288","0.0032","0.0432","0.0064","0","0.096","0.0096","0.0144","0.0512","0","0","0","0","0.0176","0.08","0.2016","0.0176","0","2342","0.354","0.0525","0.4295","0.038","0.0068","0.0068","0.0196","0.0179","0.0747","0.1674",1,"NULL","16117","NULL","NULL","NULL","NULL","NULL","13714","12074","16088","19946","20881","0.5603","0.801","NULL","0.5","NULL","0.6812","0.5077","41000","0.618","21500","222.304745944118","0.5253664036","NULL","0.5834",36.862603,-119.734947
"40",115409,117100,1171,"Harvey Mudd College","Claremont","CA","https://www.hmc.edu","https://npc.collegeboard.org/student/app/hmc",0,3,3,2,"21","0","0","0","0","0","0","0","0","0","NULL","670","760","730","800","680","760","715","765","720","32","35","32","35","33","35","NULL","NULL","34","34","34","NULL","1484","1484","0","0","0","0","0","0","0.2989","0","0","0.2989","0","0","0","0","0","0","0","0.0652","0.0489","0","0.1522","0","0","0","0.125","0","0","0","0","0.0054","0","0","0","0","0.0054","0","0","0","0","812","0.383","0.0222","0.1281","0.2044","0.0049","0.0012","0.0813","0.1268","0.048","0",1,"NULL","29865","NULL","NULL","NULL","NULL","NULL","10165","17925","22037","21338","45017","0.1269","0.9639","NULL","NULL","NULL","0.398","NULL","74200","0.856","25540.5","264.082528548174","PrivacySuppressed","NULL","0.9095",34.09668,-117.71978
"41",117104,2270600,22706,"Life Pacific College","San Dimas","CA","www.lifepacific.edu","www.lifepacific.edu/admissions/financial-aid/net-price-calculator/",0,3,4,2,"21","0","0","0","0","0","1","0","0","0","79","420","540","380","490","410","520","480","435","465","16","20","15","22","15","19","7","8","18","19","17","8","901","901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2079","0","0","0","0","0","0","0","0.7921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","520","0.4846","0.0519","0.3058","0.0404","0","0.0135","0.0635","0.0058","0.0346","0.0981",1,"NULL","18192","NULL","NULL","NULL","NULL","NULL","14498","17068","19393","21575","23940","0.4708","0.6308","NULL","0","NULL","0.6328","0.1709","28700","0.514","20530","212.275182987569","0.5374449339","NULL","0.4176",34.10668,-117.80673
"42",117140,121600,1216,"University of La Verne","La Verne","CA","www.laverne.edu/","https://laverne.studentaidcalculator.com/survey.aspx",0,3,4,2,"21","0","0","0","0","0","1","0","0","0","NULL","470","560","470","570","460","560","515","520","510","20","24","19","25","19","25","NULL","NULL","22","22","22","NULL","1034","1034","0","0","0","0.0008","0.0569","0","0.0111","0","0.0371","0","0","0.0008","0.0561","0.0197","0.0118","0.075","0","0.0316","0.0008","0","0","0","0.0032","0","0.0055","0","0.0869","0","0.0269","0.1035","0","0","0","0","0.0245","0.0095","0.4321","0.0063","0","5140","0.2245","0.0586","0.4951","0.051","0.0031","0.0051","0.0333","0.0265","0.1029","0.271",1,"NULL","20606","NULL","NULL","NULL","NULL","NULL","12375","18223","20776","26116","29418","0.4583","0.852","NULL","0.6667","NULL","0.6569","0.4279","48900","0.714","25000","258.493890632695","0.5120147874","NULL","0.6142",34.10084,-117.76784
"43",117627,121500,1215,"La Sierra University","Riverside","CA","https://lasierra.edu","https://llasierra.edu/sfs/scholarships/",0,3,4,2,"11","0","0","0","0","0","1","0","0","0","95","420","510","420","520","420","510","465","470","465","16","22","15","22","16","23","NULL","NULL","19","19","20","NULL","929","929","0","0","0","0","0.0258","0","0.0115","0","0.0172","0","0","0.0143","0","0","0.0229","0.0287","0","0.1662","0.0029","0","0.0057","0.0802","0.0258","0","0.0057","0","0.0602","0.0659","0.0401","0.0143","0","0","0","0","0.0544","0.2407","0.106","0.0115","0","2020","0.1371","0.0589","0.4757","0.1554","0.004","0.0213","0.0371","0.1094","0.001","0.0851",1,"NULL","21904","NULL","NULL","NULL","NULL","NULL","19628","20297","21709","24039","28409","0.5196","0.7758","NULL","0.3333","NULL","0.6885","0.1056","45100","0.578","30000","310.192668759234","0.5234042553","NULL","0.4976",33.99504,-117.373184
"44",117751,122000,1220,"The Master's University and Seminary","Santa Clarita","CA","www.masters.edu","https://npc.collegeboard.org/student/app/masters",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","42","480","620","480","590","480","600","550","535","540","21","27","21","28","19","26","NULL","NULL","24","25","23","NULL","1091","1091","0","0","0","0","0.1137","0","0.0314","0","0.051","0","0","0","0.0196","0","0.0353","0.149","0","0.0706","0.0078","0","0","0","0","0.2431","0","0","0.0039","0","0","0.0235","0","0","0","0","0.051","0","0.1804","0.0196","0","1126","0.6492","0.0355","0.0995","0.0577","0.0018","0.0053","0.0675","0.0497","0.0337","0.1341",1,"NULL","24540","NULL","NULL","NULL","NULL","NULL","20085","17908","21156","25077","29763","0.3045","0.8454","NULL","NULL","NULL","0.5391","0.158","38600","0.651","20500","211.96499031881","0.771037182","NULL","0.6565",34.440891,-118.501748
"45",117946,1164900,11649,"Loyola Marymount University","Los Angeles","CA","www.lmu.edu","financialaid.lmu.edu/prospective/netpricecalculator/",0,3,4,2,"11","0","0","0","0","0","0","0","0","0","30","550","640","560","660","550","650","595","610","600","25","30","25","32","24","29","8","9","28","29","27","9","1222","1222","0","0.0039","0","0.0103","0.103","0.018","0.0097","0","0","0.0302","0","0.0064","0","0","0.0663","0.0277","0","0.0476","0.0064","0","0.0347","0","0.0174","0.0013","0.0039","0","0.0676","0","0","0.1326","0","0","0","0","0.1422","0.0032","0.2426","0.0251","0","6162","0.4489","0.063","0.2119","0.106","0.0015","0.0016","0.0803","0.0854","0.0015","0.0234",1,"NULL","37606","NULL","NULL","NULL","NULL","NULL","26562","27553","29603","37301","46039","0.1957","0.9094","NULL","NULL","NULL","0.4516","0.0254","55800","0.764","21668","224.041824889169","0.7886363636","NULL","0.7849",33.973951,-118.248405
"46",118693,123600,1236,"Menlo College","Atherton","CA","www.menlo.edu","tcc.noellevitz.com/(S(m0yg55vomw1vh010jkmaqqh0))/Menlo%20College/Freshman%20Students",0,3,3,2,"21","0","0","0","0","0","0","0","0","0","NULL","450","533","470","563","450","525","492","517","488","19","25","18","24","19","25","NULL","NULL","22","21","22","NULL","1018","1018","0","0","0","0","0.0062","0","0","0","0","0","0","0","0","0","0","0.0062","0","0","0","0","0","0","0","0","0","0","0.0932","0","0","0","0","0","0","0","0","0","0.8944","0","0","784","0.2895","0.0625","0.2219","0.0982","0.0077","0.0191","0.0753","0.1403","0.0855","0.0485",1,"NULL","28725","NULL","NULL","NULL","NULL","NULL","21980","23321","27945","32748","35428","0.3186","0.7105","NULL","NULL","NULL","0.5038","0.0902","46400","0.647","21062.5","217.781102858045","0.5494505495","NULL","0.4172",37.450627,-122.199439
"47",118888,123800,1238,"Mills College","Oakland","CA","https://www.mills.edu","https://tcc.noellevitz.com/(S(4bgxyozk2ejy4wajqx3hoapx))/Mills%20College/Freshman-Students",0,3,4,2,"11","0","0","0","0","0","0","0","0","1","NULL","530","670","500","620","530","650","600","560","590","24","30","NULL","NULL","NULL","NULL","NULL","NULL","27","NULL","NULL","NULL","1183","1183","0","0.0111","0","0.0738","0","0","0.0074","0","0","0","0","0.0148","0.0258","0","0.1439","0","0","0.0775","0.0258","0","0.0554","0","0.0074","0","0.0185","0","0.0849","0","0.0148","0.1956","0","0","0","0","0.0959","0.0886","0.048","0.0111","0","852","0.4765","0.0716","0.2394","0.088","0.0059","0.0023","0.0998","0.0059","0.0106","0.0481",1,"NULL","25097","NULL","NULL","NULL","NULL","NULL","18797","18483","23645","29241","36511","0.5016","0.8187","NULL","0","NULL","0.7448","0.1769","39600","0.632","23500","242.984257194733","0.6592592593","NULL","0.6895",37.786027,-122.223779
"48",119173,124300,1243,"Mount Saint Mary's University","Los Angeles","CA","www.msmu.edu","www.msmu.edu/academics/financial-aid/cost-calculator.aspx",0,3,4,2,"11","0","0","0","0","1","1","0","0","1","30","410","510","420","510","400","500","460","465","450","16","21","NULL","NULL","NULL","NULL","NULL","NULL","19","NULL","NULL","NULL","915","915","0","0","0","0","0.0056","0","0","0","0.0153","0","0","0.0042","0.0111","0","0.0306","0.1001","0","0.0348","0.0042","0","0.0056","0","0.007","0","0.0028","0","0.0848","0","0.0459","0.0807","0","0","0","0","0.0153","0.4465","0.1001","0.0056","0","2767","0.0932","0.069","0.6166","0.1583","0.0033","0.0047","0.0202","0.0036","0.0311","0.2299",1,"NULL","27949","NULL","NULL","NULL","NULL","NULL","24901","26508","27884","31682","35179","0.5806","0.7863","NULL","NULL","NULL","0.8756","0.2562","52000","0.796","25000","258.493890632695","0.5874439462","NULL","0.6368",33.973951,-118.248405
"49",120184,117900,1179,"Notre Dame de Namur University","Belmont","CA","www.ndnu.edu","www.ndnu.edu/financial-aid/net-price-calculator/",0,3,4,2,"21","0","0","0","0","1","1","0","0","0","30","420","520","390","510","410","510","470","450","460","16","21","15","22","16","22","6","8","19","19","19","7","910","910","0","0","0","0","0.044","0","0.033","0","0","0","0","0","0","0","0.0586","0.0733","0","0.1172","0","0","0.0147","0","0.0293","0","0","0","0.1795","0","0.1355","0.0513","0","0","0","0","0.0513","0","0.1868","0.0256","0","1097","0.2516","0.0675","0.3874","0.124","0.0055","0.0328","0.0392","0.0383","0.0538","0.2817",1,"NULL","25723","NULL","NULL","NULL","NULL","NULL","22271","24118","25166","28166","30898","0.4406","0.7143","NULL","1","NULL","0.674","0.32","54400","0.746","25222.5","260.794486259326","0.640625","NULL","0.4829",37.516644,-122.29339
